,0_1_25293_60025,0_1_25293_60027,0_1_25293_60039,0_1_28000_58454,0_1_49900_27268,0_2_25293_60037,0_2_28000_24610,7_1_42365_22800,7_1_42365_22820,7_1_42365_22840,7_1_42365_26400,7_1_42365_26410,7_1_42365_26420,7_1_42365_26440,88_6_99998_59442,88_6_99998_59443,88_6_99998_59444,88_6_99998_59461,88_6_99998_59486,88_6_99998_59492,88_6_99998_59494,88_6_99998_59504,88_6_99998_59509,88_6_99998_59518,88_6_99998_59519,88_6_99998_59520,88_6_99998_59525,88_6_99998_59546,88_6_99998_59547,88_6_99998_59548,88_6_99998_59549,88_6_99998_59597,88_6_99998_59601,88_6_99998_59649,88_6_99998_59651,88_6_99998_59689
88_6_99998_59525_Sales,-0.01801553931121774,0.011367336299808722,0.005476535519329328,-0.0,-0.010368764925909263,-0.0,-0.0024052810707304007,-0.0062066618913290275,0.006143519019043749,-0.0005211545221813151,-0.03639921964643333,0.017292933996883825,-0.031699656618723066,-0.012694483611648611,0.002280604097793338,-0.015663196042621553,0.02307974276143323,-0.06773145205861444,-0.10035018770504399,-0.0047806440812763525,-0.09123919491595855,0.019066647027096834,-0.04856361551983309,0.002413397909369438,-0.0012521650943890191,-0.022787758835670358,0.0,-0.006922369388291228,0.04924925249229429,-0.016828137593968655,0.00609043946570913,0.0,8.124376251130122e-05,0.0013853989311593353,-0.0,-0.008791828201873181
88_6_99998_59546_Discount,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59546_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59546_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59546_Sales,-0.058586535590315965,-0.0,-0.07240839308073357,-0.0465272545194203,-0.04986526501076139,0.011608698988139146,-0.02783845086245407,0.0,0.020769186623491646,-0.04838451466918828,-0.03720696202806947,0.02665305076813326,-0.24927343793441348,0.011037758744614766,0.0,-0.11106962047555873,0.10340097700328227,-0.43329190322043093,-0.19105897296484683,0.010053435050594044,0.0,0.2910959283533397,-0.23836689622834042,0.08979830169903483,-0.07160980826543809,-0.2936797595527898,-0.0015997260670492155,0.0,0.11243031027357203,-0.007982066511861015,-0.3739247302904597,-0.0,-0.0,-0.02921895283853692,0.07695740697588568,0.004328621613287351
88_6_99998_59547_Discount,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59547_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59547_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59547_Sales,0.015769605330927677,-0.0005724471692486093,0.013838403011674142,0.0,0.034882178624695066,0.03841183275564723,-0.04169460576032472,0.0018234932004040096,0.028546738410576162,-0.015963479682929833,0.1251315954833151,0.12911891781536497,0.2419221987985302,0.12336571337863908,-0.051848771712205644,0.04674796282436072,-0.049728130237877345,0.0838951326590089,0.18918966191912537,-0.09264629099639908,-0.12484500984549428,0.048133442463835524,0.12494199851514774,-0.030261496751114718,0.05188980323696311,0.08966970978221256,-0.21775671121590565,-0.026765285591367965,0.0,-0.017951621266439767,-0.012023020253679611,-0.017402317562224965,0.0,-0.016535629952142576,0.01159737909570845,-0.0037993051540553
88_6_99998_59548_Discount,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
88_6_99998_59548_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59548_Feature,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
88_6_99998_59548_Sales,0.0013276565479183125,0.014955891435898587,0.01928047257822296,-0.032616092447879046,-0.0242370333452174,-0.0025169444624382866,-0.01927369960576858,-0.011175205081513002,0.01965748285503732,-0.015536883121634548,0.03114749963749098,-0.0035137925282654834,-0.00526525676578518,0.038089124735424716,-0.009180251971837038,-0.03742112541605098,0.1735096571713551,-0.09426508197568409,-0.03365140452629786,-0.019405907683212296,-0.021626546075878793,0.019691800787118508,-0.08962622977164932,-0.013061910952080572,-0.08684118757558673,0.05129463527974664,0.0053335077145648365,0.0,0.050065641528932656,0.0,-0.20744384010335207,-0.03556687350479706,-0.0003168299778858158,-0.006737740575261606,-0.00991026836599205,-0.0262084692113503
88_6_99998_59549_Discount,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
88_6_99998_59549_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59549_Feature,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.5792316683667406,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
88_6_99998_59549_Sales,0.002982994659158995,0.014325662636467043,0.02343822881467639,0.008401710501460642,-0.001254825803445653,-0.005648003717310964,-0.0,-0.01054334041690951,0.017630090008826444,0.012617993752045349,-0.00946515257389043,0.023832861727673398,0.042377461855204794,0.015555190385529135,-0.00393564965946316,0.037946206399204506,-0.08238376959002691,0.011783000387268873,0.04452647169145359,0.009491850030942032,-0.028497251861864706,0.02920787153975993,0.009314830274294887,-0.009824054287427894,-0.004041647565719596,-0.04556243223349263,0.035932257988050983,0.022718896449010595,0.034115686304316405,-0.030780328520176932,0.0,0.021796661212868277,0.015241086630294377,0.007449342448431327,-0.011060788831806804,-0.0037004175827434383
88_6_99998_59597_Discount,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
88_6_99998_59597_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59597_Feature,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,3.0816264659704413,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
88_6_99998_59597_Sales,0.01594956065154936,-0.0477858861375913,-0.007310210567957178,-0.06186991034224718,0.02276484288637403,-0.0,-0.04909736383966254,-0.028145990628761674,0.0006821542731637718,0.023574492773677777,0.017501470075507536,-0.002046688057676095,-0.09754689164477763,-0.013137318627566119,-0.08523146672698892,0.07295746327281169,-0.17732065932292448,-0.3533468874980437,-0.0,0.0,-0.302629963160119,0.046254628676562555,-0.0877351982089474,0.0327083135500931,0.00817231791449823,-0.2454629781822989,-0.26567501035354624,0.017524404134472846,-0.014675059902625957,-0.04513302126878083,-0.09709950362415878,0.0,0.0012194671587542872,0.011729547916091812,0.011221929254068338,0.019717412492672337
88_6_99998_59601_Discount,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59601_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59601_Feature,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-10.460816112723823,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59601_Sales,-0.0,-0.0010517043730974974,-0.16213437948736614,-0.0004231300977945079,0.0,-0.0,-0.00015057893835169136,-0.0,-0.15888235473027174,-0.3086824818324764,-0.04494701116539898,-0.383848862018583,-0.221942637378119,-0.23644928450300864,0.02070018912590606,-0.09877963164061504,-0.4262426401989085,-0.5421448200441238,-0.0,-0.10621587460849127,0.03201329278589909,-0.07818493645261017,-0.30522341113131335,-0.08901362616958572,-0.08334648706411371,0.19201601141477362,-0.7419055750232473,0.023391087670710534,0.08065837736075554,0.05794614749413889,-0.0470132622934096,0.060488475271507906,0.0,0.01952564757610618,0.007037160460607389,0.022588694004846133
88_6_99998_59649_Discount,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
88_6_99998_59649_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59649_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
88_6_99998_59649_Sales,0.0,0.0025104724049232474,-0.04360927604779146,0.0,0.3119982646950303,0.002136856062060037,0.13699305919263247,0.008741871518481785,-0.03368395614761292,-0.06319412986092877,-0.003159750240002028,-0.09826411304604896,0.0891383069519441,0.021756192837586535,-0.0702915483253631,0.1620040446172955,-0.42155531105482014,-0.4001935399508225,-0.09381249501502448,0.03656867963442473,-0.1889303573455701,0.0,0.14788934919373745,0.0,0.2241947497026558,-0.0,-0.6056877427332312,0.053523108513786256,-0.0,-0.28940161953076926,0.04782024034946095,0.051134655161856855,-0.017366809739207824,0.0,0.0,0.1281085775926322
88_6_99998_59651_Discount,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
88_6_99998_59651_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59651_Feature,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
88_6_99998_59651_Sales,-0.051821066529945996,0.079906526232395,-0.0,-0.04980767249191808,-0.2153954955500943,0.005042518627960889,0.0,0.0059482735898629905,-0.1745111538641666,-0.018462620545563524,-0.12412091275509833,-0.13077362951611576,0.057627015507962696,-0.2543126486658818,-0.1121001645256133,0.09481961561371363,0.3735848165161756,0.2315361667993801,0.0350017578608724,-0.005345818256131965,0.34201119162920796,0.0,0.5746721218040829,0.0,0.30896027226405665,-0.3577536376161828,0.5761793352956819,0.0,0.13332078243411413,0.20541700659583464,-0.0727802650993311,0.0,-0.004015920390810793,-0.06236767500412029,0.0,0.022753846154085884
88_6_99998_59689_Discount,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
88_6_99998_59689_Display,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_6_99998_59689_Feature,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.8793241068312727,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
88_6_99998_59689_Sales,-0.04073870628943433,-0.0,-0.0,0.0,-0.06842987785743358,0.002176344882719791,0.032088378181689366,-0.045190416322903805,-0.03485858413817253,-0.07234264106864992,0.0,-0.1187089548338364,0.039820390966778293,-0.0,0.13982153584694598,0.0018665552567180188,0.3710082705156074,0.23667849912219813,-0.7011677083954697,0.016420580830245286,0.1133777288619508,0.14533880589577677,0.2592879156993241,0.0,-0.06766954991013117,0.6048103054080618,-0.06931556790925511,-0.0795600375430562,0.017208960525469934,-0.08974411775341347,-0.01101643301450306,-0.1086560756586539,0.0,0.011082748605393941,-0.0,0.0
