"mayo_SS1","mayo_SS2","mayo_SS3","mayo_SS4","mayo_SS5","mayo_SS6","mayo_SS7","mayo_SS8","mayo_SS9","mayo_SS10","mayo_SS11","mayo_SS12","mayo_SS13","mayo_SS14","mayo_SS15","mayo_SS16","mayo_SS17","mayo_PR1","mayo_PR2","mayo_PR3","mayo_PR4","mayo_PR5","mayo_PR6","mayo_PR7","mayo_PR8","mayo_PR9","mayo_PR10","mayo_PR11","mayo_PR12","mayo_PR13","mayo_PR14","mayo_PR15","mayo_PR16","mayo_PR17","mayo_price1","mayo_price2","mayo_price3","mayo_price4","mayo_price5","mayo_price6","mayo_price7","mayo_price8","mayo_price9","mayo_price10","mayo_price11","mayo_price12","mayo_price13","mayo_price14","mayo_price15","mayo_price16","mayo_price17","mayo_D11","mayo_D12","mayo_D13","mayo_D14","mayo_D15","mayo_D16","mayo_D17","mayo_D18","mayo_D19","mayo_D110","mayo_D111","mayo_D112","mayo_D113","mayo_D114","mayo_D115","mayo_D116","mayo_D117","mayo_D21","mayo_D22","mayo_D23","mayo_D24","mayo_D25","mayo_D26","mayo_D27","mayo_D28","mayo_D29","mayo_D210","mayo_D211","mayo_D212","mayo_D213","mayo_D214","mayo_D215","mayo_D216","mayo_D217","mayo_F11","mayo_F12","mayo_F13","mayo_F14","mayo_F15","mayo_F16","mayo_F17","mayo_F18","mayo_F19","mayo_F110","mayo_F111","mayo_F112","mayo_F113","mayo_F114","mayo_F115","mayo_F116","mayo_F117","mayo_F21","mayo_F22","mayo_F23","mayo_F24","mayo_F25","mayo_F26","mayo_F27","mayo_F28","mayo_F29","mayo_F210","mayo_F211","mayo_F212","mayo_F213","mayo_F214","mayo_F215","mayo_F216","mayo_F217","mayo_F31","mayo_F32","mayo_F33","mayo_F34","mayo_F35","mayo_F36","mayo_F37","mayo_F38","mayo_F39","mayo_F310","mayo_F311","mayo_F312","mayo_F313","mayo_F314","mayo_F315","mayo_F316","mayo_F317","mayo_F41","mayo_F42","mayo_F43","mayo_F44","mayo_F45","mayo_F46","mayo_F47","mayo_F48","mayo_F49","mayo_F410","mayo_F411","mayo_F412","mayo_F413","mayo_F414","mayo_F415","mayo_F416","mayo_F417"
37,1,22,14,12,10,10,57,18,7,5,13,8,97,7,18,35,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.39,5.99,2.75,2.49,2.49,3.49,2.19,1.29,3,2.79,2.79,2.79,2.79,3.68,3.28,2.49,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,25,13,8,9,9,51,18,10,5,18,14,72,3,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.75,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,3,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,17,11,8,8,11,33,18,17,14,18,15,39,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,3,3,4,2,1,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,10,9,15,5,9,44,18,44,30,52,35,15,1,11,3,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,2.5,2.52,2.5,2.54,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,9,23,15,12,8,7,47,18,27,38,45,16,20,6,22,9,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.75,2.49,2.49,3.99,2.19,1.29,3,2.5,2.5,2.5,2.5,3.79,4,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,26,22,12,12,11,42,18,14,18,25,15,137,10,34,24,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1.39,5.99,2.75,2.49,2.49,3.75,2.19,1.29,3,2.69,2.69,2.66,3,3.5,3.55,2.49,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,30,16,8,13,25,59,18,9,9,15,7,235,15,18,90,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.75,2.49,2.49,3.5,2.19,1.29,3,2.79,2.79,2.79,2.79,3.5,3.57,2.49,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,16,18,13,15,6,49,18,1,8,12,13,22,8,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.78,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4,21,16,12,7,11,49,18,6,8,12,12,17,6,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,6,2.78,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,4,21,16,12,7,11,49,18,6,8,12,12,83,6,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.39,5.99,2.78,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,0.99012,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4,14,11,19,4,13,50,18,73,53,95,85,49,7,19,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,1.395068,2.79,1.394947,2.79,3.73,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3,26,15,15,7,5,46,18,59,53,63,74,24,4,21,7,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.75,2.49,2.49,3.99,2.19,1.29,3,1.4,1.4,1.4,1.4,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,39,13,14,5,8,51,18,17,15,18,29,26,9,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.7,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,28,10,17,7,11,56,18,10,10,22,11,20,4,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.5,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,3,21,9,14,6,19,55,18,13,12,8,13,31,5,22,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,5.99,2.624286,2.49,2.49,3.24,2.19,1.29,3,2.79,2.79,2.79,2.79,2.404194,3.39,2.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,17,11,8,8,11,33,18,17,14,18,15,39,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,3,3,4,2,1,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,10,17,11,14,79,56,18,2,5,18,11,38,4,18,12,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.49,2.49,2.918571,1.219747,1.29,3,2.79,2.79,2.79,2.79,2.282632,2.865,2.49,2.298333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,4,16,21,13,7,39,45,18,8,13,14,14,14,6,25,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.39,6,2.79,2.49,2.49,3.99,1.516154,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,13,13,15,6,8,50,18,9,1,16,15,13,4,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,10,24,11,5,11,44,18,16,11,21,20,24,4,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,6,2.79,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,15,18,9,4,11,52,18,14,11,19,9,11,3,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,12,18,9,7,16,53,18,19,8,16,12,22,4,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,10,11,9,3,2,44,18,56,50,49,32,16,8,18,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,1.693929,1.674,1.765102,1.656562,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,6,9,7,2,3,49,18,89,68,77,55,16,7,12,4,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,1.630112,1.477059,1.594286,1.572545,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,11,10,16,16,5,12,41,18,54,19,41,38,13,4,13,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.79,2.49,2.49,3.99,2.19,1.29,3,1.756667,1.615263,1.905366,1.541842,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,12,13,10,8,10,39,18,11,12,16,7,19,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,5.99,2.79,2.49,2.49,4,2.19,1.29,3,2.79,2.79,2.79,2.79,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,16,19,4,7,14,40,18,4,4,14,12,60,7,11,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.5725,2.49,2.49,2.775714,2.19,1.29,3,2.79,2.79,2.79,2.79,2.29,3.261429,2.49,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,22,16,7,18,52,47,18,3,9,9,6,183,7,6,50,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.5,2.49,2.49,2.29,2.19,1.29,3,2.79,2.79,2.79,2.79,1.99,2.29,2.49,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,19,12,4,8,56,40,18,15,24,10,21,47,2,18,12,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.5,2.49,2.49,2.9275,1.36875,1.29,3,2.155333,2.1975,2.079,2.299048,2.296383,2.29,2.49,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,5,10,15,10,4,57,32,18,28,13,28,21,13,4,15,2,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1.39,5.99,2.587,2.49,2.49,3.99,1.229474,1.29,3,2,2,2,2,3.79,3.99,2.49,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,8,10,3,11,21,36,18,12,13,17,13,45,2,15,8,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1.39,5.99,2.79,2.49,2.49,2.906364,1.46,1.29,3,2.131667,2.243077,2.371765,2.121538,2.079556,3.245,2.49,2.67125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,6,12,7,8,23,40,18,2,6,6,1,119,11,15,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.49,2.49,2.5,2.19,1.29,3,2.79,2.79,2.79,2.79,2,2.5,2.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,17,11,8,8,11,33,18,17,14,18,15,39,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,3,3,3,4,2,1,3,3,3,3,3,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,18,17,11,7,4,40,18,7,7,12,4,22,7,21,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,6,2.79,2.79,2.79,3.011429,2.19,1.485,3,2.99,2.99,2.99,2.99,2.520455,3.267143,2.69,2.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,20,14,8,3,3,40,18,3,8,2,9,18,1,20,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.39,5.99,2.79,2.79,2.79,3.423333,2.19,1.49,3,2.99,2.99,2.99,2.99,3.99,2.99,2.69,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,14,18,10,11,4,35,18,2,7,19,2,75,7,14,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.39,5.99,2.79,2.79,2.79,2.99,2.19,1.49,3,2.99,2.99,2.99,2.99,2.096667,2.99,2.69,2.107647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,4,16,13,5,10,5,42,18,9,1,10,4,99,2,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.39,6,2.79,2.79,2.79,2.99,2.19,1.49,3,2.99,2.99,2.99,2.99,1.99,2.99,2.69,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,17,26,7,10,8,48,18,4,1,20,8,60,2,24,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.39,6,2.79,2.79,2.79,2.74,2.19,1.49,3,2.99,2.99,2.99,2.99,2.156667,2.89,2.69,2.14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
